nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,shoulder_midpoint_x,shoulder_midpoint_y,class
0.5583000779151917,0.12928980588912964,0.6240344643592834,0.23569317162036896,0.4951174259185791,0.224803164601326,0.5685052275657654,0.498952180147171,0.5004361867904663,0.5026397109031677,0.5247045159339905,0.3525736927986145,0.48817428946495056,0.7113817930221558,0.4461362361907959,0.5816011428833008,0.5174928307533264,0.902766227722168,0.5595759451389313,0.23024816811084747,crossed_legs
0.6958509683609009,0.2284744679927826,0.7580222487449646,0.3346361219882965,0.6331961750984192,0.3267304301261902,0.7069492340087891,0.5921469926834106,0.6395509243011475,0.5860479474067688,0.6630880832672119,0.4678565263748169,0.6217400431632996,0.739122748374939,0.5868318676948547,0.6786160469055176,0.6557862758636475,0.9682963490486145,0.6956092119216919,0.33068327605724335,crossed_legs
0.448333740234375,0.26106685400009155,0.6247191429138184,0.34237614274024963,0.35718801617622375,0.3246394395828247,0.49370837211608887,0.5054556131362915,0.3504885137081146,0.49106770753860474,0.4663546681404114,0.5558637976646423,0.25249040126800537,0.4002067744731903,0.39821532368659973,0.7558996677398682,0.5812454223632812,0.5296403169631958,0.49095357954502106,0.33350779116153717,crossed_legs
0.41542699933052063,0.1038253903388977,0.459421306848526,0.20276646316051483,0.37040767073631287,0.2274971604347229,0.5043630003929138,0.4091498553752899,0.4580477476119995,0.4486646056175232,0.6033691763877869,0.42764967679977417,0.5650482177734375,0.47417205572128296,0.6474609375,0.6083287000656128,0.5802531242370605,0.7295453548431396,0.41491448879241943,0.21513181179761887,crossed_legs
0.497559130191803,0.28007829189300537,0.5450459718704224,0.3945625424385071,0.4579494297504425,0.36910587549209595,0.47042304277420044,0.620182991027832,0.4253627359867096,0.5820043087005615,0.348171591758728,0.6313225030899048,0.3202877342700958,0.5760987997055054,0.333659827709198,0.8894215822219849,0.27159690856933594,0.7696073055267334,0.5014977008104324,0.3818342089653015,crossed_legs
0.6496398448944092,0.14872819185256958,0.696576714515686,0.29839783906936646,0.6740849614143372,0.26578855514526367,0.5742268562316895,0.5723556280136108,0.5591185688972473,0.5522388219833374,0.35878217220306396,0.45630085468292236,0.34942880272865295,0.5877202749252319,0.31096431612968445,0.5644313097000122,0.2986472249031067,0.8328213691711426,0.6853308379650116,0.28209319710731506,crossed_legs
0.6496398448944092,0.14872819185256958,0.696576714515686,0.29839783906936646,0.6740849614143372,0.26578855514526367,0.5742268562316895,0.5723556280136108,0.5591185688972473,0.5522388219833374,0.35878217220306396,0.45630085468292236,0.34942880272865295,0.5877202749252319,0.31096431612968445,0.5644313097000122,0.2986472249031067,0.8328213691711426,0.6853308379650116,0.28209319710731506,crossed_legs
0.42191264033317566,0.1781584918498993,0.4382254481315613,0.28848767280578613,0.34483882784843445,0.2950872480869293,0.5050556063652039,0.5221645832061768,0.45593300461769104,0.557694137096405,0.6468919515609741,0.5313800573348999,0.6173175573348999,0.4693065285682678,0.6726603507995605,0.8067875504493713,0.7315889000892639,0.6924920082092285,0.39153213798999786,0.2917874604463577,crossed_legs
0.480623722076416,0.3279588222503662,0.6074703931808472,0.39666175842285156,0.35502588748931885,0.4079238772392273,0.5607919096946716,0.599966824054718,0.4307030439376831,0.6081094741821289,0.5362655520439148,0.710321843624115,0.449685662984848,0.5510647892951965,0.4804607629776001,0.8784504532814026,0.6475909948348999,0.6840605139732361,0.481248140335083,0.40229281783103943,crossed_legs
0.6226931214332581,0.22020000219345093,0.7370222210884094,0.3058665096759796,0.4898079037666321,0.2939985394477844,0.6558434367179871,0.5042068362236023,0.517991304397583,0.5043008923530579,0.6300378441810608,0.4413222670555115,0.5570132732391357,0.5719244480133057,0.43405529856681824,0.5843839645385742,0.6162598729133606,0.7796390056610107,0.6134150624275208,0.299932524561882,crossed_legs
0.44973501563072205,0.19902178645133972,0.5321676135063171,0.3086238205432892,0.3912625014781952,0.2998415231704712,0.4812276363372803,0.5357046127319336,0.397073894739151,0.5262616276741028,0.29976630210876465,0.5276247262954712,0.31390702724456787,0.6183782815933228,0.20048968493938446,0.7336549758911133,0.32230162620544434,0.8427603840827942,0.46171505749225616,0.3042326718568802,crossed_legs
0.6474826335906982,0.2027510106563568,0.752732515335083,0.2999599874019623,0.6112920045852661,0.29016363620758057,0.6396650671958923,0.5336668491363525,0.5613013505935669,0.5178249478340149,0.5146315693855286,0.3785824179649353,0.3564751446247101,0.5338799953460693,0.31344345211982727,0.5090509057044983,0.36973607540130615,0.818260133266449,0.6820122599601746,0.2950618118047714,crossed_legs
0.12757757306098938,0.32061678171157837,0.379188597202301,0.42382287979125977,0.06060585007071495,0.427388459444046,0.3262624144554138,0.7115827202796936,0.14829355478286743,0.7013892531394958,0.21063144505023956,0.7878826856613159,-0.003781139850616455,0.6241505742073059,0.21721939742565155,1.0401078462600708,0.39002642035484314,0.8238763809204102,0.219897223636508,0.4256056696176529,crossed_legs
0.728606104850769,0.29073551297187805,0.7725965976715088,0.41969063878059387,0.6769894957542419,0.4024229049682617,0.6849753260612488,0.7136478424072266,0.6378050446510315,0.6524465680122375,0.545680582523346,0.688136100769043,0.536514163017273,0.5848690271377563,0.48396915197372437,0.9072499871253967,0.4624924063682556,0.8255890011787415,0.7247930467128754,0.4110567718744278,crossed_legs
0.6444162130355835,0.18595775961875916,0.6888405084609985,0.32019680738449097,0.5946288108825684,0.29822567105293274,0.6070990562438965,0.6024683713912964,0.5555077791213989,0.5398184061050415,0.46394112706184387,0.5817537307739258,0.4531840980052948,0.47145190834999084,0.3923748731613159,0.8400126695632935,0.38463813066482544,0.7212550044059753,0.6417346596717834,0.30921123921871185,crossed_legs
0.4730585217475891,0.17601513862609863,0.5010160207748413,0.288541316986084,0.39066600799560547,0.27783721685409546,0.4880032539367676,0.5040343403816223,0.4257757067680359,0.5224868655204773,0.5553585886955261,0.5654072165489197,0.5402026772499084,0.5048239231109619,0.5783429741859436,0.8361421227455139,0.623532235622406,0.7211602926254272,0.4458410143852234,0.2831892669200897,crossed_legs
0.6972575187683105,0.04255571961402893,0.7678263783454895,0.1537686437368393,0.6643756628036499,0.13519009947776794,0.714671790599823,0.39750906825065613,0.663475751876831,0.38004153966903687,0.5473740100860596,0.33418023586273193,0.53399658203125,0.45524337887763977,0.421321302652359,0.5304972529411316,0.5065868496894836,0.708580493927002,0.7161010205745697,0.14447937160730362,crossed_legs
0.587614119052887,0.2341020703315735,0.6432205438613892,0.2688453793525696,0.46821922063827515,0.2722461223602295,0.6139421463012695,0.40686357021331787,0.5094367265701294,0.41565242409706116,0.6995872259140015,0.44528236985206604,0.6770393252372742,0.3825557231903076,0.6583642363548279,0.6428424119949341,0.8260799646377563,0.5485756993293762,0.5557198822498322,0.27054575085639954,crossed_legs
0.5742067694664001,0.3132613003253937,0.5645426511764526,0.3815400302410126,0.44749847054481506,0.3843095004558563,0.5540222525596619,0.5903584361076355,0.4915805757045746,0.5969072580337524,0.7379754781723022,0.6954328417778015,0.7845510840415955,0.6349018812179565,0.6019608378410339,0.8293089866638184,0.8218532800674438,0.7933611869812012,0.5060205608606339,0.38292476534843445,crossed_legs
0.5111916661262512,0.22855563461780548,0.6359530687332153,0.3008713126182556,0.5183995366096497,0.2969442903995514,0.5976476669311523,0.5068812966346741,0.5322360992431641,0.49816644191741943,0.301167756319046,0.5497521758079529,0.3448949456214905,0.6080203056335449,0.25714999437332153,0.7112762331962585,0.4837822914123535,0.7436023354530334,0.5771763026714325,0.2989078015089035,crossed_legs
0.8637669682502747,0.4204956293106079,0.7772408127784729,0.48918643593788147,0.7297797799110413,0.4831506013870239,0.695387601852417,0.6888915300369263,0.6480540037155151,0.6904979944229126,0.7962526679039001,0.8111506700515747,0.8711378574371338,0.7301037907600403,0.6524961590766907,0.9246816635131836,0.7968829274177551,0.8783420324325562,0.7535102963447571,0.4861685186624527,crossed_legs
0.40757355093955994,0.26296186447143555,0.46136000752449036,0.3456133008003235,0.3402928113937378,0.38796690106391907,0.45355504751205444,0.5837673544883728,0.3740520179271698,0.6174501180648804,0.4544100761413574,0.6764318943023682,0.45444342494010925,0.5873317718505859,0.4700354337692261,0.9108586311340332,0.5460222959518433,0.8179724216461182,0.4008264094591141,0.3667901009321213,crossed_legs
0.3074052631855011,0.20647373795509338,0.36772406101226807,0.2949181795120239,0.23565548658370972,0.3102368116378784,0.3741685152053833,0.5630604028701782,0.3071584105491638,0.5907912850379944,0.5263336896896362,0.6029594540596008,0.43610885739326477,0.44102078676223755,0.5550991892814636,0.8906500935554504,0.574499249458313,0.5820695757865906,0.3016897737979889,0.30257749557495117,crossed_legs
0.8390887975692749,0.28950756788253784,0.9116194248199463,0.3783959746360779,0.8569154143333435,0.3671434819698334,0.8021288514137268,0.6098842620849609,0.7792940735816956,0.5693932175636292,0.6594558954238892,0.4816333055496216,0.6501290202140808,0.5209332704544067,0.5902352929115295,0.6738550662994385,0.5795226097106934,0.7177758812904358,0.8842674195766449,0.3727697283029556,crossed_legs
