x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,class,image_id
397.0819880962372,75.0251092016697,-0.1351814717054367,0.9998480081558228,408.5012934207916,67.30500108003616,-0.16871675848960876,0.999824583530426,410.9702732563019,68.16942831873894,-0.16870735585689545,0.9997543692588806,413.8004951477051,69.16977322101593,-0.16878750920295715,0.9998295307159424,405.3947138786316,65.53288352489471,-0.1037641316652298,0.9998158812522888,405.54792165756226,65.2453630566597,-0.10372462868690491,0.9997051358222961,405.74468421936035,64.8579370379448,-0.10381180793046951,0.9997919201850891,429.5452208518982,80.57039818167686,-0.23491713404655457,0.9998180270195007,419.89469933509827,74.37963682413101,0.05328706279397011,0.99970942735672,399.7602424621582,88.55848860740662,-0.15528756380081177,0.999872088432312,395.7532024383545,86.19819343090057,-0.07175207138061523,0.9997448325157166,425.89683294296265,151.1920177936554,-0.3913837671279907,0.9998711347579956,413.42090463638306,135.79834121465683,0.2833787202835083,0.9995694756507874,386.7220416069031,237.39552050828934,-0.4714334011077881,0.9902458190917969,380.31576776504517,213.46744337677956,0.33902743458747864,0.032107166945934296,300.4485708475113,239.01190918684006,-0.35326990485191345,0.9641149640083313,323.8735842704773,238.32167196273804,0.16739195585250854,0.03801026567816734,280.84862673282623,243.98189935088158,-0.3997457027435303,0.9195447564125061,306.72346901893616,243.92214715480804,0.16092006862163544,0.042837854474782944,277.95376574993134,233.2342859506607,-0.36850452423095703,0.9196018576622009,300.14609491825104,240.84628188610077,0.10584373772144318,0.04375432804226875,283.408509850502,232.62740448117256,-0.3347809910774231,0.8781612515449524,308.1720485687256,242.82124441862106,0.13738098740577698,0.04607490077614784,350.8456678390503,291.4526754617691,-0.21093176305294037,0.9996342658996582,341.78984785079956,282.2327250242233,0.21086575090885162,0.9998806715011597,218.64223766326904,231.91495928168297,-0.24216312170028687,0.9710015654563904,212.6662952899933,300.20519655942917,0.16491469740867615,0.9483528733253479,189.2097283601761,287.31140381097794,0.1461210548877716,0.9182725548744202,181.881289601326,425.80859047174454,0.27888694405555725,0.9558343887329102,194.19618558883667,300.2196681499481,0.1905636489391327,0.9135438203811646,188.8591743707657,450.37743747234344,0.2853597402572632,0.9180631041526794,131.8630809187889,274.8467225432396,0.2448308914899826,0.9262133836746216,115.7513222694397,448.19498813152313,0.24914872646331787,0.9360758066177368,crossed_legs,019
343.4788177013397,47.14421010017395,-0.25400111079216003,0.9999954700469971,347.7081184387207,39.45569658279419,-0.23007678985595703,0.9999953508377075,350.2829210758209,39.43014979362488,-0.23007486760616302,0.9999948740005493,352.5967597961426,39.23992896080017,-0.23012509942054749,0.999994158744812,338.86766481399536,39.562188148498535,-0.23034889996051788,0.9999955892562866,335.83046650886536,39.54244136810303,-0.230420783162117,0.9999938011169434,333.0278584957123,39.38361597061157,-0.23048189282417297,0.9999945163726807,356.3507151603699,42.41078281402588,-0.07105547934770584,0.9999916553497314,329.2225420475006,42.61490178108215,-0.07182953506708145,0.9999887943267822,348.8459780216217,55.375784397125244,-0.19174443185329437,0.9999970197677612,337.72652220726013,55.5618953704834,-0.19234557449817657,0.9999953508377075,383.5721626281738,89.32970452308655,0.024136938154697418,0.9998088479042053,304.13562548160553,86.87918257713318,0.026504548266530037,0.999914288520813,395.06157875061035,147.67938566207886,-0.07696450501680374,0.9835450053215027,275.4347198009491,145.2743275165558,-0.09055440872907639,0.9842669367790222,354.8566839694977,149.1551535129547,-0.33357229828834534,0.9612823128700256,307.45434308052063,139.17100381851196,-0.36960166692733765,0.9801880121231079,343.7169098854065,151.84994459152222,-0.38710692524909973,0.9210564494132996,319.04297947883606,144.13109350204468,-0.42225182056427,0.9609829187393188,343.4164402484894,141.1034038066864,-0.39132261276245117,0.9243874549865723,323.99337816238403,133.67237663269043,-0.4226260185241699,0.9584773182868958,345.42134642601013,138.79361414909363,-0.33830025792121887,0.9027650356292725,320.7506990432739,130.46048498153687,-0.372038871049881,0.9370993375778198,351.062566280365,195.5293242931366,-0.01506055612117052,0.9994704127311707,308.5712642669678,196.15741539001465,0.015435371547937393,0.9997166991233826,328.2253782749176,134.6270191669464,-0.4971063733100891,0.9987732768058777,299.68535900115967,266.88323307037354,-0.15270106494426727,0.9981871247291565,277.6872206926346,229.09854698181152,-0.45494577288627625,0.9964696168899536,318.93241453170776,353.61425399780273,-0.03911921754479408,0.9962050318717957,275.32225799560547,243.39832878112793,-0.453010618686676,0.9955090284347534,328.09361958503723,364.35285472869873,-0.03517989069223404,0.9864389896392822,234.96707367897034,252.78716897964478,-0.6137057542800903,0.9970792531967163,307.84812355041504,387.0515112876892,-0.20898906886577606,0.9888148903846741,crossed_legs,001
208.0274920463562,187.79965138435364,-0.6530522108078003,0.9999538660049438,214.64594650268555,181.76031017303467,-0.631218433380127,0.9999854564666748,217.34775352478027,182.24960839748383,-0.63136887550354,0.9999788999557495,219.87745714187622,182.72883868217468,-0.6315763592720032,0.999985933303833,204.31706714630127,179.69558000564575,-0.6284371018409729,0.9999723434448242,200.79644966125488,178.93253231048584,-0.6284976005554199,0.9999516010284424,198.02010583877563,178.41954159736633,-0.6285162568092346,0.9999676942825317,223.1803493499756,186.36409449577332,-0.4428827166557312,0.9999812841415405,194.1932430267334,181.5467494726181,-0.4351142346858978,0.9999568462371826,212.49651432037354,197.82368981838226,-0.5794183611869812,0.999997615814209,200.77085423469543,194.7468945980072,-0.5772764682769775,0.999995231628418,238.59446239471436,237.51995301246643,-0.36597418785095215,0.9999024868011475,163.01363611221313,229.04227352142334,-0.2928588092327118,0.99950110912323,234.66237258911133,303.0214583873749,-0.43951475620269775,0.9759997725486755,143.8509542942047,288.1710830926895,-0.3268006145954132,0.900183916091919,194.44421195983887,334.1663017272949,-0.6608179807662964,0.934155285358429,108.00017595291138,315.3874053955078,-0.6277389526367188,0.8148714900016785,183.1967911720276,344.9956111907959,-0.7266014218330383,0.88771653175354,93.51078128814697,321.1672782897949,-0.6951240301132202,0.8111454248428345,176.34102272987366,337.4259066581726,-0.7407660484313965,0.8853106498718262,93.4351258277893,319.16208028793335,-0.751538097858429,0.8182848691940308,179.15118169784546,333.8258521556854,-0.667165219783783,0.8575108051300049,98.51038885116577,318.34723377227783,-0.6583017706871033,0.7982850670814514,211.73867082595825,327.888977766037,-0.001423693262040615,0.9999573230743408,169.47268152236938,326.94620275497437,0.001182803069241345,0.9995779395103455,273.1512064933777,352.0959527492523,-0.4766806364059448,0.975430428981781,101.19581723213196,335.638956785202,-0.5308260917663574,0.8821044564247131,255.14639854431152,450.0756833553314,-0.5025808811187744,0.9531954526901245,190.98958325386047,350.46560311317444,-0.24012182652950287,0.21427206695079803,242.97605895996094,459.0515434741974,-0.5063951015472412,0.8550110459327698,204.55089139938354,344.5965414047241,-0.20143452286720276,0.21901248395442963,259.106746673584,481.3287570476532,-0.7455691695213318,0.9519349932670593,226.0174412727356,359.06431674957275,-0.31082645058631897,0.31532543897628784,crossed_legs,002
320.475909948349,92.49435710906982,0.012673234567046165,0.9999997615814209,324.47481536865234,83.38794207572937,0.04248768091201782,0.9999998807907104,326.91443037986755,83.6254323720932,0.04238741844892502,0.9999998807907104,329.14101362228394,83.8490731716156,0.04232598468661308,0.9999998807907104,314.4379184246063,81.70755672454834,0.03583185374736786,0.9999998807907104,309.8861517906189,81.26193487644196,0.03584320843219757,0.9999998807907104,305.9884729385376,81.34501361846924,0.035910625010728836,0.9999998807907104,329.7326509952545,87.11058712005615,0.18419115245342255,0.9999998807907104,297.26296162605286,85.28304934501648,0.15253695845603943,0.9999998807907104,323.3654816150665,101.03556311130524,0.06434249132871628,1.0,312.1131727695465,101.42690563201904,0.05481017008423805,1.0,346.8517599105835,130.66510248184204,0.23006843030452728,0.9999994039535522,264.5393303632736,123.10792207717896,0.18427476286888123,0.9999910593032837,390.5895895957947,179.6380054950714,0.007786108646541834,0.9926275610923767,230.13123428821564,161.57083225250244,0.08611597865819931,0.8758770227432251,366.8749222755432,158.17533445358276,-0.2469584345817566,0.9950024485588074,214.42842185497284,172.5134789943695,-0.12376277893781662,0.9375094771385193,356.3537793159485,155.9981667995453,-0.28361791372299194,0.9900850057601929,203.0825650691986,183.3654534816742,-0.14997825026512146,0.9340577125549316,355.1920630931854,145.47260999679565,-0.2588918209075928,0.9870917797088623,214.7225260734558,183.59368443489075,-0.1701732575893402,0.9334874153137207,357.18102836608887,146.6369526386261,-0.23906874656677246,0.979734480381012,220.13798332214355,180.94936680793762,-0.13288208842277527,0.9332006573677063,317.4257254600525,217.0141739845276,0.017245545983314514,0.9999966621398926,266.8735967874527,207.67936992645264,-0.016932588070631027,0.9999547004699707,345.90012073516846,233.64964485168457,-0.24162252247333527,0.98759925365448,270.0289657115936,165.1400020122528,-0.4190693795681,0.9735614061355591,311.67700481414795,338.1599178314209,-0.41059255599975586,0.955073356628418,340.56965732574463,231.46363735198975,-0.5378230214118958,0.7961980700492859,299.9289593696594,354.799693107605,-0.4300955533981323,0.9686902761459351,343.3291482925415,244.18297147750854,-0.54459547996521,0.8936489224433899,323.65157890319824,372.46892738342285,-0.5563762187957764,0.9786003232002258,382.7166795730591,237.73010301589966,-0.6374124884605408,0.9187219142913818,crossed_legs,003
198.49982857704163,73.9675726890564,-0.05931777134537697,0.9999691247940063,198.51449275016785,67.81213402748108,-0.03481289744377136,0.9999730587005615,199.8915753364563,67.72777855396271,-0.03496000915765762,0.9999707937240601,201.46230161190033,67.72424018383026,-0.03504495695233345,0.9999773502349854,192.6092813014984,68.45813584327698,-0.04551970586180687,0.9999407529830933,189.50939548015594,68.9623110294342,-0.04555796459317207,0.9999353885650635,186.36765110492706,69.5301525592804,-0.0455491803586483,0.9999508857727051,201.27442145347595,71.94929730892181,0.0793491080403328,0.9999566078186035,178.57099843025208,74.15070462226868,0.03498605638742447,0.9999425411224365,201.33626997470856,82.28951525688171,-0.016463855281472206,0.9999756813049316,193.97573053836823,82.69265234470367,-0.02995837666094303,0.9999662637710571,208.89333486557007,114.97309970855713,0.11718868464231491,0.9998249411582947,157.16861951351166,108.78630208969116,0.0190691277384758,0.9996067881584167,208.0017750263214,155.64586186408997,-0.05898652225732803,0.8587999939918518,178.58761417865753,153.6830027103424,-0.10299477726221085,0.8849194645881653,208.84133541584015,108.36527252197266,-0.20697525143623352,0.8923744559288025,193.66829359531403,108.97463822364807,-0.16561754047870636,0.931923508644104,210.49645364284515,95.79786944389343,-0.22846965491771698,0.8234139084815979,194.3131341934204,97.2105849981308,-0.18875081837177277,0.8962762355804443,208.7973976135254,92.60452079772949,-0.19734792411327362,0.7987992763519287,190.48802840709686,92.45755076408386,-0.17800667881965637,0.8877789974212646,207.16775929927826,97.08737432956696,-0.19883958995342255,0.7687796354293823,190.102090716362,97.57927465438843,-0.16338053345680237,0.8711576461791992,184.848140001297,200.43130445480347,0.024245988577604294,0.9998579025268555,149.07171607017517,196.9909873008728,-0.02387607842683792,0.999945878982544,175.08687114715576,245.9896559715271,-0.04776645824313164,0.9641497731208801,182.90263831615448,201.53472876548767,-0.4363689124584198,0.9958704113960266,164.0910211801529,317.03485107421875,0.057813458144664764,0.9762408137321472,210.91773855686188,285.97571897506714,-0.4380651116371155,0.9949764013290405,160.75736582279205,323.15061378479004,0.0632397010922432,0.8543103337287903,208.9181764125824,294.9443564414978,-0.438655287027359,0.9815027117729187,160.8271483182907,354.4346694946289,-0.057897310703992844,0.9718278646469116,238.05902552604675,316.4718976020813,-0.5660776495933533,0.9958928823471069,crossed_legs,004
211.92253732681274,91.65062606334686,-0.3449767529964447,0.9999845027923584,213.9756041765213,81.28342044353485,-0.28566187620162964,0.9999791383743286,216.16318345069885,81.6620442867279,-0.2858280837535858,0.9999668598175049,218.43121433258057,82.04440712928772,-0.2858860492706299,0.9999666213989258,204.85583353042603,79.51469135284424,-0.33518412709236145,0.9999806880950928,200.04329931735992,78.82370603084564,-0.33517366647720337,0.9999728202819824,194.61101961135864,77.88408637046814,-0.335101455450058,0.9999736547470093,211.96196579933167,87.69726347923279,-0.013237995095551014,0.9999344348907471,177.7678771018982,81.98261332511902,-0.23351339995861053,0.9999738931655884,211.49723553657532,104.60438024997711,-0.24298204481601715,0.999972939491272,201.19983279705048,103.49993455410004,-0.30619361996650696,0.9999908208847046,210.10544550418854,163.64540541172028,0.2580892741680145,0.9999390840530396,133.01706022024155,159.81296753883362,-0.33260124921798706,0.9999645948410034,239.19288110733032,243.7533209323883,0.20073555409908295,0.6497118473052979,161.44999194145203,276.3575048446655,-0.38894492387771606,0.9845181107521057,265.1168739795685,268.44452369213104,-0.21474692225456238,0.7575991153717041,248.4816334247589,280.858603477478,-0.39756831526756287,0.9690628051757812,280.93265068531036,285.7301913499832,-0.2898671329021454,0.7276020050048828,267.87579810619354,290.9379243850708,-0.4653862714767456,0.9514091610908508,272.5860285758972,283.7613254785538,-0.3254815936088562,0.7285173535346985,275.2621178627014,283.9712748527527,-0.47098618745803833,0.9534964561462402,265.60079276561737,278.2446234226227,-0.24347250163555145,0.7049989700317383,268.66326355934143,280.9584438800812,-0.3943497836589813,0.9360074400901794,203.52225744724274,333.77139043807983,0.23909403383731842,0.9999454021453857,166.4166476726532,343.46331453323364,-0.23911261558532715,0.9997749924659729,321.5915894508362,367.4906716346741,0.15590563416481018,0.8888351321220398,321.4190855026245,306.4294924736023,-0.2840953469276428,0.9916199445724487,316.81208753585815,519.9455437660217,0.3032092750072479,0.9383128881454468,393.26084661483765,423.39713859558105,0.016628792509436607,0.9865017533302307,295.100492477417,546.2848427295685,0.30967822670936584,0.9447914958000183,386.4197087287903,451.48238611221313,0.047450993210077286,0.9617390036582947,353.8451313972473,571.2813119888306,0.20296452939510345,0.9320462346076965,470.8776698112488,447.081748008728,-0.007167122792452574,0.979769229888916,crossed_legs,006
219.17069506645203,126.10379076004028,-0.015351073816418648,0.9999403953552246,221.42211985588074,114.8520655632019,0.026511067524552345,0.9999759197235107,223.25884401798248,114.84219825267792,0.02634791098535061,0.9999610185623169,224.94050002098083,114.7470999956131,0.026317670941352844,0.999971866607666,211.1679232120514,113.77930104732513,-0.007438035681843758,0.9999773502349854,205.7717446088791,113.26853549480438,-0.0074006784707307816,0.9999698400497437,199.37823808193207,112.75390326976776,-0.007447587326169014,0.9999773502349854,217.37847411632538,117.97688412666321,0.22515887022018433,0.999967098236084,182.94783461093903,117.4681248664856,0.07271798700094223,0.9999803304672241,219.01635646820068,138.3094806075096,0.058881036937236786,0.9999834299087524,208.61389482021332,137.9470712542534,0.014739030040800571,0.9999939203262329,239.5954806804657,178.95562291145325,0.33179667592048645,0.9998769760131836,150.08558678627014,186.21756219863892,-0.029368720948696136,0.999976634979248,294.5759525299072,236.22622275352478,0.12707553803920746,0.33977416157722473,191.79423415660858,251.76459217071533,-0.26232245564460754,0.9904794096946716,314.11490535736084,207.5764410495758,-0.32369285821914673,0.6312482953071594,278.1630220413208,210.06854796409607,-0.3912237286567688,0.9789555072784424,326.1366455554962,204.65805172920227,-0.39642462134361267,0.6876155138015747,301.24829721450806,208.51071667671204,-0.42525413632392883,0.9657492637634277,319.6212658882141,189.59734404087067,-0.3996281623840332,0.662667989730835,299.84582591056824,192.6981235742569,-0.4046398997306824,0.9634935855865479,312.90252113342285,188.89483165740967,-0.337911456823349,0.6433644890785217,290.84109342098236,192.83942127227783,-0.3774181008338928,0.954736590385437,260.58162689208984,314.57781171798706,0.1565653681755066,0.9999822378158569,219.6528435945511,328.1938247680664,-0.15666745603084564,0.9998618364334106,391.1648483276367,332.6987535953522,-0.02383069135248661,0.9089687466621399,301.4156767129898,225.7515163421631,-0.3180020749568939,0.9809525609016418,390.50897312164307,490.81753492355347,-0.14817197620868683,0.96663898229599,411.08590865135193,309.3945372104645,-0.3600517809391022,0.9679594039916992,374.66360449790955,523.0335195064545,-0.16341333091259003,0.9585273861885071,412.24291920661926,326.9926393032074,-0.3538835048675537,0.9532791972160339,454.2132053375244,536.7166156768799,-0.30796903371810913,0.9578360915184021,487.23845529556274,310.3850255012512,-0.41030341386795044,0.9687209129333496,crossed_legs,007
202.20359480381012,87.65263259410858,-0.26305580139160156,0.9999991655349731,208.04579484462738,75.81446814537048,-0.2034352868795395,0.9999988079071045,212.95864963531494,75.15427485108376,-0.20335091650485992,0.9999985694885254,217.13678097724915,74.68063938617706,-0.20350457727909088,0.999998927116394,194.0136114358902,79.46365857124329,-0.20212030410766602,0.9999992847442627,189.76308047771454,80.84648644924164,-0.20231054723262787,0.9999991655349731,185.54820084571838,82.35182583332062,-0.20244544744491577,0.9999994039535522,226.12867045402527,80.14720237255096,0.09018915891647339,0.9999973773956299,183.9597716331482,90.16046154499054,0.10505747050046921,0.9999991655349731,214.74511909484863,98.77433180809021,-0.1558992862701416,0.9999996423721313,196.35074400901794,103.16355228424072,-0.15211862325668335,0.9999997615814209,285.06376934051514,160.27751541137695,0.2522243857383728,0.9995114803314209,154.82599258422852,166.18343818187714,0.18348069489002228,0.9999842643737793,314.02088618278503,250.29824781417847,0.03335839509963989,0.9125178456306458,121.52591919898987,249.36577785015106,-0.05834752321243286,0.9665892720222473,288.9447000026703,265.40603041648865,-0.4530370533466339,0.6401829123497009,156.54290688037872,266.9696434736252,-0.5482713580131531,0.8966372609138489,280.0939106941223,275.6875673532486,-0.53474360704422,0.5823637843132019,168.1542568206787,280.0019896030426,-0.6367828249931335,0.8455581068992615,258.1487910747528,266.4758219718933,-0.544185996055603,0.6055620908737183,179.5321192741394,266.8776640892029,-0.6372013688087463,0.8455758690834045,257.8911066055298,262.2198557853699,-0.46486568450927734,0.5914602279663086,178.74586403369904,262.75683081150055,-0.5509645342826843,0.828538179397583,264.8393268585205,301.0866447687149,0.03822963312268257,0.9976728558540344,193.87901651859283,314.51579904556274,-0.03725258260965347,0.9994856119155884,287.7318150997162,260.2185609340668,-0.9559710621833801,0.996211051940918,186.71901845932007,354.47005319595337,-0.899578869342804,0.9994029998779297,151.322340965271,336.710645198822,-1.173637866973877,0.9714992046356201,219.215425491333,518.8464238643646,-1.0362130403518677,0.9927902221679688,129.50774729251862,343.1175756454468,-1.1940631866455078,0.9504680037498474,222.09408831596375,538.5895442962646,-1.0589395761489868,0.9875407814979553,100.27831554412842,369.88811802864075,-1.4408385753631592,0.9739635586738586,228.9590413570404,564.4561243057251,-1.4168529510498047,0.9824839234352112,crossed_legs,008
309.5285210609436,127.26752543449402,-0.2733011543750763,0.9999996423721313,313.93995666503906,120.40358591079712,-0.25299832224845886,0.9999991655349731,316.76882886886597,120.19843339920044,-0.2530019283294678,0.9999996423721313,318.757465839386,120.0154595375061,-0.2530522048473358,0.999998927116394,305.0246500968933,120.95754146575928,-0.2532503008842468,0.9999986886978149,302.10443687438965,121.15280842781067,-0.25329381227493286,0.9999995231628418,300.1336741447449,121.18884873390198,-0.25328126549720764,0.9999990463256836,323.07267236709595,123.11696863174438,-0.12699416279792786,0.9999994039535522,298.2890889644623,123.95210909843445,-0.12763705849647522,0.9999995231628418,315.22102904319763,134.5106542110443,-0.22453656792640686,0.9999997615814209,304.86841464042664,135.13512182235718,-0.22500821948051453,0.9999997615814209,347.1071426868439,164.92632579803467,-0.06675446033477783,0.999994158744812,277.78146171569824,165.70415925979614,-0.052584223449230194,0.9999886751174927,362.2496888637543,217.1284475326538,-0.19489003717899323,0.9905465841293335,255.42957758903503,212.59634256362915,-0.17214226722717285,0.9980377554893494,343.82269620895386,228.66742515563965,-0.4277101457118988,0.9780265688896179,267.31552827358246,201.38082790374756,-0.4270084798336029,0.9951937794685364,340.7304525375366,237.35566806793213,-0.47214871644973755,0.9717071652412415,274.3546779155731,207.3230037689209,-0.479666531085968,0.9941157102584839,336.16077518463135,229.1359977722168,-0.480908066034317,0.9728760123252869,280.27971518039703,201.54561138153076,-0.47339972853660583,0.9942527413368225,336.16511607170105,225.9711627960205,-0.4340096712112427,0.9681695103645325,279.4301233291626,198.77383947372437,-0.4280315637588501,0.9907054305076599,329.8401517868042,246.43641471862793,-0.014243333600461483,0.99998939037323,294.0711146593094,245.5260443687439,0.01471005566418171,0.9999520778656006,333.1556775569916,262.7544050216675,-0.37706875801086426,0.9961712956428528,270.7108497619629,213.22510242462158,-0.3327687084674835,0.9938271641731262,331.31645464897156,352.0569577217102,-0.3280944228172302,0.9783074855804443,341.9081461429596,252.27423906326294,-0.2679615616798401,0.9899002909660339,332.1011703014374,360.3020896911621,-0.32846617698669434,0.959905207157135,351.41417813301086,254.3351755142212,-0.25997018814086914,0.9904953241348267,322.96053886413574,378.5844955444336,-0.49346110224723816,0.9652440547943115,362.9111452102661,261.4572215080261,-0.3792402446269989,0.9865243434906006,crossed_legs,009
316.6442198753357,85.04516386985779,-0.2257707417011261,0.9999042749404907,318.6352279186249,76.67218852043152,-0.19680406153202057,0.9999384880065918,321.240416765213,75.79740858078003,-0.1969136744737625,0.999911904335022,323.83827352523804,75.04870891571045,-0.19701264798641205,0.999919056892395,309.44469451904297,79.53933227062225,-0.19745038449764252,0.9999169111251831,305.67180705070496,80.65607714653015,-0.19754067063331604,0.9998849630355835,302.38159704208374,81.76375114917755,-0.1976088434457779,0.9999265670776367,327.63436102867126,77.91396188735962,-0.03261279687285423,0.9998792409896851,298.2374178171158,87.54608631134033,-0.03282993659377098,0.9998935461044312,322.6536490917206,92.60870361328125,-0.16383996605873108,0.9999650716781616,312.6921157836914,95.05625867843628,-0.16418100893497467,0.999977707862854,355.5525755882263,121.36074542999268,0.08542745560407639,0.9986348748207092,284.4642573595047,135.0994098186493,0.010676528327167034,0.999396562576294,353.8882648944855,170.97647666931152,0.04867026209831238,0.3149522840976715,282.04120337963104,195.14531993865967,-0.09445744007825851,0.9156588315963745,333.12054920196533,201.8093719482422,-0.10891814529895782,0.09189219772815704,322.09130358695984,203.77416443824768,-0.2798863649368286,0.6944885849952698,335.94252705574036,214.7329831123352,-0.14855864644050598,0.12174428999423981,332.98740434646606,207.02529430389404,-0.3269692659378052,0.6231027245521545,331.9646694660187,210.21143245697021,-0.16433757543563843,0.12862779200077057,335.9157521724701,198.0856204032898,-0.33088383078575134,0.6348735094070435,328.5977461338043,201.50416016578674,-0.11887926608324051,0.14474254846572876,333.64203929901123,197.63278198242188,-0.2831769585609436,0.6324370503425598,339.020872592926,224.1183943748474,0.034844979643821716,0.9996601343154907,299.7817157506943,231.29685974121094,-0.03434322401881218,0.9989181756973267,382.7617664337158,211.14767789840698,-0.43226128816604614,0.9600255489349365,344.22632575035095,218.87513780593872,-0.3998609483242035,0.947903573513031,360.29844188690186,324.9529938697815,-0.5095245838165283,0.9029654860496521,373.5765953063965,303.7266640663147,-0.36051496863365173,0.7431865334510803,351.22573256492615,341.3197431564331,-0.5223978161811829,0.8880341053009033,377.4861660003662,312.3125009536743,-0.35719993710517883,0.8270074129104614,362.74808835983276,352.07120847702026,-0.6947430372238159,0.9308860301971436,414.612459897995,327.2312421798706,-0.49448809027671814,0.8082932233810425,crossed_legs,010
